,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Number of Dependents,Zip Code,Latitude,Longitude,Population,Churn,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Referred a Friend_No,Referred a Friend_Yes,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Under 30_No,Under 30_Yes,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes
3422,3,72,20.42,0,24.3,1643.25,0.0,0.0,1470.24,1,53,3,95650,38.809175,-121.171375,11191,0,5160,2,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1
3423,2,12,7.97,52,58.35,740.55,0.0,0.0,95.64,0,51,3,95651,38.815515,-120.916997,485,0,5068,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1
3424,6,72,12.32,59,68.75,4888.2,0.0,2884.0,887.04,0,29,0,95655,38.549822,-121.266725,929,0,4505,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0
3425,4,29,39.5,16,85.8,2440.25,0.0,390.0,1145.5,1,62,0,95658,38.883224,-121.15918,6096,0,2568,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
3426,3,33,49.37,0,20.1,620.55,0.0,0.0,1629.21,1,21,0,95659,38.788898,-121.608624,751,0,3636,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0
3427,0,1,44.09,0,20.35,20.35,0.0,0.0,44.09,0,47,0,95660,38.671295,-121.388251,32202,0,5774,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3428,5,62,13.25,57,110.8,6840.95,0.0,3899.0,821.5,0,42,3,95661,38.736685,-121.251984,25173,0,4306,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1
3429,0,4,19.84,73,82.85,319.6,0.0,0.0,79.36,0,24,0,95664,38.803731,-121.043799,1173,0,3154,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0
3430,0,24,25.81,3,84.35,1938.05,0.0,58.0,619.44,0,44,0,95665,38.400264,-120.641274,4354,0,2198,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
3431,9,14,19.03,0,19.55,294.5,0.0,0.0,266.42,0,56,0,95666,38.546999,-120.271114,5501,0,5620,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0
3432,0,3,5.15,0,19.95,58.3,0.0,0.0,15.45,1,38,3,95667,38.733714,-120.795213,34146,0,4430,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1
3433,0,8,25.72,24,66.25,546.45,0.0,131.0,205.76,1,40,0,95670,38.602723,-121.279913,49729,0,3026,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
3434,0,35,6.52,0,23.3,797.1,0.0,0.0,228.2,0,38,0,95672,38.724322,-120.991237,3815,0,2416,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
3435,0,66,23.81,0,25.3,1673.8,0.0,0.0,1571.46,1,64,3,95674,38.954144,-121.482536,947,0,6019,1,2,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
3436,0,8,0.0,4,44.55,343.45,0.0,0.0,0.0,1,46,0,95675,38.545775,-120.743325,364,0,5489,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
3437,8,71,4.39,82,104.1,7412.25,0.0,6078.0,311.69,0,19,0,95677,38.7904,-121.236973,21510,0,4695,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0
3438,3,43,27.49,53,92.55,4039.0,0.0,0.0,1182.07,0,59,3,95678,38.759751,-121.288545,30614,0,3853,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
3439,6,65,19.53,19,94.55,6078.75,0.0,1155.0,1269.45,1,35,2,95684,38.606703,-120.586659,2958,0,4603,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1
3440,0,35,45.62,59,95.5,3418.2,0.0,2017.0,1596.7,1,27,0,95685,38.432145,-120.77069,4610,0,3715,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
3441,0,64,9.95,2,100.3,6603.8,0.0,13.21,636.8,1,51,0,95686,38.157794,-121.520223,1472,0,4986,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
3442,1,58,0.0,11,55.5,3166.9,0.0,348.0,0.0,0,58,0,95687,38.333133,-121.920151,63157,0,4080,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
3443,4,67,6.15,53,89.55,6373.1,0.0,3378.0,412.05,1,38,3,95689,38.481902,-120.603668,1273,0,6111,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
3444,2,63,30.1,0,19.15,1177.05,0.0,0.0,1896.3,1,59,3,95690,38.240419,-121.587535,2344,0,6373,2,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
3445,9,60,34.48,51,99.8,5985.75,0.0,3053.0,2068.8,0,22,0,95691,38.627951,-121.593287,19050,0,6213,3,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
3446,4,70,33.25,15,113.05,7869.05,0.0,1180.0,2327.5,0,56,2,95693,38.392559,-121.225093,5889,0,4203,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
3447,0,48,9.19,0,19.95,936.7,0.0,0.0,441.12,0,32,0,95695,38.71967,-121.862416,38547,0,3396,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0
3448,7,12,49.39,5,74.15,741.4,0.0,37.0,592.68,1,63,0,95701,39.218096,-120.79153,751,0,5426,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
3449,10,45,47.31,0,24.45,1088.25,0.0,0.0,2128.95,1,43,3,95714,39.197215,-120.83679,350,0,3586,2,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1
3450,0,23,43.77,0,24.8,615.35,0.0,0.0,1006.71,0,21,0,95715,39.23754,-120.720196,185,0,4402,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
3451,6,43,12.98,8,64.85,2908.2,0.0,233.0,558.14,0,64,0,95717,39.170376,-120.838404,407,0,4000,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
3452,0,35,17.92,0,20.75,739.9,0.0,0.0,627.2,1,49,0,95720,38.766036,-120.209673,183,0,5876,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
3453,2,9,34.64,7,68.95,593.85,0.0,0.0,311.76,1,47,0,95721,38.851842,-120.076204,69,0,2452,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
3454,0,27,2.69,15,49.0,1291.35,0.0,194.0,72.63,1,61,0,95735,38.805481,-120.13287,25,0,5428,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
3455,0,40,23.28,6,50.25,2023.55,0.0,121.0,931.2,0,61,0,95736,39.00978,-120.978273,31,0,2449,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
3456,5,8,48.39,0,19.9,153.95,0.0,0.0,387.12,1,26,0,95746,38.749466,-121.184196,20675,0,3152,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0
3457,7,52,7.99,19,100.3,5244.45,0.0,996.0,415.48,0,31,2,95758,38.35363,-121.44195,47065,0,4811,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
3458,2,3,4.19,6,55.8,154.55,0.0,0.93,12.57,1,34,0,95762,38.684437,-121.055634,22028,0,2662,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
3459,0,41,30.58,59,111.15,4507.15,0.0,2659.0,1253.78,1,29,3,95765,38.823278,-121.281856,15494,0,5038,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1
3460,0,20,23.22,59,98.55,2031.95,0.0,0.0,464.4,1,26,0,95776,38.694081,-121.694431,15022,0,3300,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0
3461,0,1,43.05,69,50.05,50.05,0.0,0.0,43.05,1,24,3,95814,38.584505,-121.491956,16599,0,5523,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
3462,0,23,35.32,0,20.85,473.9,0.0,0.0,812.36,1,45,0,95816,38.574856,-121.46504,16164,0,4263,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
3463,0,8,34.87,0,19.35,152.6,0.0,0.0,278.96,1,51,3,95818,38.556306,-121.495817,21313,0,5416,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
3464,0,18,12.21,8,69.5,1199.4,0.0,96.0,219.78,1,56,0,95819,38.567594,-121.437507,15975,0,4466,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
3465,0,31,45.92,18,94.5,2979.2,0.0,53.63,1423.52,1,56,0,95821,38.625096,-121.383658,35426,0,3949,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
3466,5,29,24.64,0,20.65,654.85,0.0,0.0,714.56,1,20,1,95822,38.512569,-121.495184,44683,0,4667,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
3467,4,36,19.24,18,106.05,3834.4,0.0,690.0,692.64,0,54,0,95823,38.475465,-121.443625,72199,0,4505,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
3468,1,42,42.45,11,108.3,4586.15,0.0,504.0,1782.9,1,53,0,95825,38.590035,-121.412455,30715,0,5106,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
3469,0,60,16.81,21,99.65,5941.05,0.0,1248.0,1008.6,0,38,0,95827,38.549185,-121.328386,19611,0,4616,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
3470,6,22,35.62,29,95.9,2234.95,0.0,0.0,783.64,1,42,0,95829,38.486502,-121.334051,11396,0,3207,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
3471,7,36,21.77,0,20.0,666.75,0.0,0.0,783.72,1,47,0,95830,38.490508,-121.284171,592,0,4175,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0
3472,0,9,27.53,11,64.95,547.8,0.0,0.0,247.77,1,40,0,95832,38.445939,-121.496855,9063,0,3013,3,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3473,5,1,42.99,59,74.6,74.6,0.0,0.0,42.99,1,28,1,95833,38.619049,-121.517552,31422,0,5494,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
3474,8,12,9.58,57,49.2,571.15,0.0,0.0,114.96,1,39,3,95834,38.646209,-121.52446,8403,0,3582,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
3475,0,23,35.03,3,73.75,1756.6,0.0,5.27,805.69,0,37,0,95835,38.685069,-121.543709,854,0,3483,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
3476,0,62,24.35,16,92.3,5731.45,0.0,917.0,1509.7,1,35,0,95837,38.691607,-121.602284,264,0,6468,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
3477,0,8,14.32,0,19.2,156.85,0.0,0.0,114.56,0,42,0,95841,38.660442,-121.346321,20993,0,2879,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3478,9,31,29.77,12,88.65,2683.2,0.0,322.0,922.87,1,46,0,95842,38.687367,-121.34848,31373,0,4821,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
3479,1,45,22.31,19,95.95,4456.65,0.0,0.0,1003.95,1,54,2,95901,39.19514,-121.503883,38091,0,5322,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
3480,0,2,15.83,0,20.25,36.8,0.0,0.0,31.66,1,35,0,95910,39.467828,-120.841386,118,0,5736,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3481,0,44,0.0,3,49.05,2265.0,0.0,0.0,0.0,0,58,0,95916,39.657228,-121.37778,1279,0,3910,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
3482,0,39,0.0,14,35.55,1309.15,0.0,183.0,0.0,1,41,0,95917,39.457388,-121.818201,3169,0,3752,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3483,7,72,0.0,15,65.1,4754.3,0.0,713.0,0.0,1,53,0,95918,39.292334,-121.320597,1477,0,4969,3,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
3484,2,51,17.95,14,69.75,3562.5,0.0,0.0,915.45,0,50,0,95920,39.449794,-121.936372,303,0,5628,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
3485,0,56,32.43,2,106.8,5914.4,0.0,118.0,1816.08,0,49,0,95926,39.745712,-121.84333,35808,0,6161,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
3486,0,1,39.3,26,51.25,51.25,0.0,0.0,39.3,1,32,0,95928,39.681488,-121.83721,32848,0,4483,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
3487,5,23,12.88,41,57.75,1282.85,0.0,0.0,296.24,0,30,0,95930,39.562239,-121.14836,282,0,3794,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
3488,0,1,5.1,0,19.55,19.55,0.0,0.0,5.1,0,21,0,95934,40.080342,-120.957805,178,0,5750,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
3489,0,11,8.48,52,79.5,795.65,0.0,414.0,93.28,1,20,0,95936,39.578792,-120.780786,404,0,2278,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
3490,6,52,31.09,28,98.15,4993.4,0.0,0.0,1616.68,0,41,1,95938,39.607831,-121.777959,3524,0,5123,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
3491,0,3,1.57,0,20.25,61.45,0.0,0.0,4.71,1,19,0,95939,39.53222,-122.594879,587,0,4050,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
3492,6,51,2.53,71,79.15,4018.55,0.0,0.0,129.03,0,29,2,95941,39.531028,-121.24807,452,0,6321,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1
3493,0,37,0.0,6,40.2,1478.85,0.0,89.0,0.0,0,64,0,95944,39.564113,-120.868836,76,0,5924,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
3494,0,13,18.73,0,19.95,243.65,0.0,0.0,243.49,1,59,0,95945,39.194539,-120.988066,23990,0,2884,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
3495,3,49,42.19,52,55.35,2633.95,0.0,0.0,2067.31,1,29,0,95946,39.203817,-121.19584,9752,0,5601,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0
3496,0,18,2.76,26,71.1,1247.75,0.0,0.0,49.68,0,19,0,95948,39.346898,-121.759537,9763,0,4911,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
3497,7,68,0.0,16,54.1,3794.5,0.0,607.0,0.0,1,42,0,95950,39.033058,-121.895718,531,0,4601,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0
3498,0,54,25.72,0,19.65,1008.7,0.0,0.0,1388.88,1,27,0,95951,39.732767,-122.042298,1931,0,5708,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0
3499,2,71,18.04,41,80.4,5727.15,0.0,2348.0,1280.84,1,22,0,95955,39.281194,-122.226568,1146,0,5228,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0
3500,2,67,48.75,0,19.25,1372.9,0.0,0.0,3266.25,0,56,1,95956,39.937017,-121.058043,301,0,5154,2,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
3501,1,14,26.58,53,84.8,1203.9,0.0,638.0,372.12,0,46,3,95957,39.068071,-121.832638,776,0,2452,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
